Other,English
-'kenha,younger brother
-'niha,father
-'nihstenha,mother
-'senhtha',lower (v.)
-e'nikhons,sew (v.)
-erihenhs,allow (v.)
-eròroks,gather (v.)
-etshenryes,find (v.)
-hnekirha',drink (v.)
-hninons,buy (v.)
-hnyotakwas,take (v.)
-hsehtha',hide something (v.)
-hseta's,count (v.)
-hshakha',cough (v.)
-hsotha,grandfather
-htentyes,leave (v.)
-hyakwas,pick fruit (v.)
-hyatonkwas,erase (v.)
-hyatons,write (v.)
-kyenthos,plant (v.)
-nis,make (v.)
-noha's,uncle
-sta'a,aunt
-tarihàtha',heat something (v.)
-tatis,speak (v.)
-tawenhs,swim (v.)
-te'nyentenhs,try (v.)
-te'nyentenhstha',measure (v.)
-tehswàtha',smell (v.)
-tenhninons,sell (v.)
-terakwas,keep (v.)
-terennotha',sing (v.)
-terinwayenhstha',study (v.)
-teròroks,watch (.v)
-teweyenhstha',practice (v.)
-tkahthos,see (.v)
-tkarhatenyes,turn around (v.)
-tkènse's,taste (v.)
-tketskwas,get up (v.)
-tkwenyes,win (v.)
-torats,hunt (v.)
-toris,drive (v.)
-torishenks,rest (v.)
-tsi'a,older brother
-tstha',use (v.)
-tyars,sit down (v.)
-werons,pour (v.)
-yàten's,fall (v.)
-yen'a,son
-yenahs,receive (v.)
-yenthokwas,harvest (v.)
a'are,net
a'enna,bow
a'nowara,turtle
a'nyanawen',mittens
a'sehson'a,vegetables
ahkwennya',clothes
ahkwesen,partridge
ahsen,three
ahsen-niwahsen,thirty
ahsen-tewen'nyawe'ehseron,three thousand
ahsen-tewn'nyawer,three hundred
ahsen-yawenre,thirteen
Ahsenhatont,Wednesday
ahseriye',string
ahsìkwara,spear
ahsikwe,fork
ahsire,blanket
ahskwa,roof
ahsonhta,wall
ahsonthen,midnight
ahta',shoes
ahtahkwa'onwe,moccasins
ahtatshera,quiver
akaratsi,elm tree
akennha'kène,summer: in the ~
akèra,plate
atekhwàra,table
aten'ènra,fence
atenentshanha,bracelet
atenentshawi'tanha,armband
atenentshawìtha,wristband
ateniyonta,apron
atennàtshera,groceries
atenneha,plantain
atennits,cane
atenonhwaranha,headband
aterahwènta,snowsnake
athahsteren',pants
athenno',ball
àthere,basket
atiron,raccoon
Atirontaks,Algonquin nation
atkahranha,glasses
atkerothiya,comb
atkònsera,pillow
ato'tsinehta,ice skates
atoken,ax
atokwa,spoon
atosera,tent
atshòkten,hoe
attsihkwa'e,lacrosse game
attsihstohkwa,clown
atya'tanha,belt
atyàtawi',coat
awerahsa,moss
aweryahsa,heart
àyok,huckleberries
ehnskat-tewn'nyawer,one hundred
ehsa,black ash tree
eksa'a,child
eksa'okonha,children
en'nahsa,tongue
enhnekeri,grain
enhskat,one
enhskat-tewen'nyawe'ehseron,one thousand
enhskat-yawenre,eleven
Ennihska,February
Ennihskowa,March
ennihsnonhsawi',ring
ennihtyakstha,necklace
ennitskwàra,chair
entye nikare,afternoon: in the ~
enyorhenne',tomorrow
erhar,dog
eri,cherry
eris,puppy
ewennahnotha',learn (v.)
ka'wahrakehrìta,fried meat
kàaere',car
kahehta,field
kahènta,meadow
kahik,fruit
kahneka'shatste,liquor
kahnekakon,soda
kahnenna'takehrìta,fried potatoes
Kahnyen'kehàka,Mohawk nation
kahonre,gun
kahontaksen,weed
kahòntsi,black
kahontya'ks,lawn mower
kahonweya,boat
kahsherhonni,doughnuts
kahstowa,headdress
kahtha'kenra,soft maple tree
kahwatsire,family
kahwe,coffee
kahwènkare,snowshoes
kahwetsheronnyàtha,coffee pot
kahwihsta'eks,clock
kahyatonhsera,book
kahyonha,stream
kahyonhowanen,river
kakhare,skirt
kakhwa,food
kakhwawihstonhtha,refrigerator
kaksa,dish
kaksowanen,platter
kanahskwa,domestic animal
kanakta,bed
kanata,town
kanàtaronk,bread
kanathen,downtown
kanatowanen,city
kanàtsyonk,bucket
kanekòta,ladder
kanekwenhtarahòntsi,dark red
kanekwenhtararaken,light red
kanen,seed
kanerahta'kerha,loose-leaf tea
kaneron,white ash tree
kanheks,silk
kanhoha,door
kaniyonta,minnow
kannenna'kène,fall: in the ~
kanohares,washing machine
kanon'onhserakeras,cucumber
kanon'onhsero,boiled squash
kanon'tihsa,buttermilk
kanonhsa,house
kanonhsehs,longhouse
kanonnya,dance
kanòntara,soup
kanòntat,milking cow
kanontatsi,caterpillar
kanyatare,lake
karenna,song
karhakonha,hawk
karhakonha,hawk
karihstakenra,tin
karihstatsi,metal
karihstohare,shovel
karihton,red oak
kario,wild animal
karis,socks
karonta,trunk
karonware,nail
karònya,sky
katshe'kahik,pear
katsi'nonhtaks,monkey
katsi'tsyakeras,beer
katsi'tsyayenthon,flower bed
katsikhe'tahòntsi,brown sugar
katsikhe'takenra,white sugar
kawennokwas,radio
kawera'shatste,strong wind
kaya'takeras,goat
kaya'tarha,television
kaya'tonni,doll
kayàtare,photograph
kayènkwire,arrow
kayeri,four
kayeri-niwahsen,forty
kayeri-yawenre,fourteen
Kayerihatont,Thursday
Kayonkwe'hàka,Cayuga nation
kenh wenhniserate,today
kenhkwitène',in the spring
kenhnàta,purse
kenraken,white
Kentenha,October
Kentenhkowa,November
kentskare,carpet
kentsyokwas,heron
kènye',oil
kerhite,tree
kohsera'kène,winter: in the ~
kontihshehstonnis,honey bees
kwa'yenha,rabbit
kweskwes,pig
nikahyonha'ah,creek
niyohontehsha,strawberries
o'kènra,dirt
o'nhahte,branch
o'nhonhsa,nose
o'sora,spruce tree
o'tara,clay
o'wahràse,fresh meat
o'wàronk,meat
o'whahsa,dress
ohaha,road
ohahsa,upper part of leg
ohahsera,lamp
ohahsera'onwe,candle
oharennahta,purple
ohkwari',bear
ohnatirontha,rubber
ohnehta'kowa,pine tree
ohneka,water
ohnekanos,water
ohnennàta,potatoes
ohnyàsa,throat
ohohkwa,cheek
ohohsera,basswood tree
ohonhsa,inner ear
ohonhta,outer ear
ohonte,grass
ohonte,green
ohsa,lip
ohsahèta,beans
ohsakàra,mouth
ohshehs,honey
ohsherha,dough
ohsina,leg
ohsinekòta,ankle
ohsíta,foot
ohskawiyak,bass
ohskennonton,deer
ohsnonhse,hand
ohsòkwa,nut
ohstyen',bone
ohswa,back
ohswakaront,whale
ohsyehònta,stomach
ohtera,roots
ohwihsta,money
ohwihstakenra,silver
ohwihstanoron,gold
ohwihstanoronhson'a,jewelry
ohyakwira,toe
Ohyariha,June
Ohyarihkowa,July
ohyohsa,elbow
ohyotsha,chin
okahrehta,eyelash
okahrìtshera,game
okàra,eye
okonhsa,face
okonkwara,forehead
okwaho,wolf
okwire,bush
okwitsha,knee
onahsakenra,goose
onake,canoe
onawatsta,mud
onawira,teeth
onekwa,peas
onekwenhsa,blood
onekwenhtara,red
onekwenhtara,red
onekwenhtara nikatsihkòten',beet
onen'ta'onwe,hemlock tree
onen'takeri,beer
onen'takwenhton,red cedar tree
onenha,corn seed
onenharatase,grape
onenhste,corn
onenhsto,corn soup
onènta,evergreen
onentsha,arm
onentshawìtha,wrist
onenya,stone
Onenyotehàka,Oneida nation
onerahtakate,lettuce
onerahte,leaf
Onerahtokha,April
Onerahtokkowa,May
onhwentsya,earth
onkwe,person
onon'onhsera,squash
onon'onhsera'kowa,pumpkin
onon'onhserakahte,watermelon
onon'onhseràri,cooked squash
onon'tahson'a,dairy
ononhkwise,hair
Ononhsatokenhti,church
onònta,milk
Ononta'kehàka,Onondaga nation
onontsi,head
onònwara,brain
onyàra,back of the neck
onyare,snake
onyàta,front of the neck
orenhsa,lower part of the leg
orhen'kème,morning: in the ~
orhotsheri,string beans
orhyoken,chipmunk
orònya,blue
othèsera,flour
oti,tea
otokenha,white oak
otsi'era,fingernail
otsi'nowa,insect
otsihkwa'kowa,turnip
otsikhèta,candy
otsinekwar,yellow
otsinekwar ohtera,carrots
otsisera,window pane
otsìtsya,flower
otstènra,rock
otyaren'ta'a,canary
otyarènta,orange
oweyonhkara,thumb
owihstohsera,butter
owira,baby
owise,"glass, ice"
oyàta,body
oyenhèta,perch
oyente,wood
oyeri,ten
Ratirhakonha,Cree nation
ratorats,hunter
rone,spouse
Sehske'kowa,September
Sehskeha,August
sewahyowane,apple
sha'tekon,eight
sha'tekon-yawenre,eighteen
shiyòkarahs,last night
Shotinontowane'hàka,Seneca nation
siksik,sheep
ska'nyonhsa,moose
skakahrakseen,pickerel
skanekwenhtarati,raspberries
skawerowane,turkey
sorak,duck
takohs,cat
taraktarak,cricket
taweyàtha',enter (v.)
tawine,otter
tekahstya'ks,parrot
tekanyen'kwatase,snowstorm: there is a ~
tekarihstoraraks,typewriter
tekatens,airplane
tekaweratase,tornado: there is a ~
tekeni,two
tekeni-tewen'nyawe'ehseron,two thousand
tekeni-tewn'nyawer,two hundred
tekeni-yawenre,twelve
Tekenihatont,Tuesday
tewahsen,twenty
tewahsen-ahsen,twenty-three
tewahsen-enhskat,twenty-one
tewahsen-kayeri,twenty-four
tewahsen-sha'tekon,twenty-eight
tewahsen-tekeni,twenty-two
tewahsen-tsyatak,twenty-seven
tewahsen-tyohton,twenty-nine
tewahsen-wisk,twenty-five
tewahsen-yayak,twenty-six
tewennine'karahwanyon's,lightnings: it ~
teyekhahstha,glue
teyo'seretsheràka,train
teyontenyàteren',scarf
thetenre,yesterday
toanhtaneken,jackrabbit
tsi'tenha,bird
tsi kanhokàronte,doorway
tsi kanonhsiyo,living room
tsi kenhyenahninons,gas station
tsi teyonto'tsinehtahkwa,hockey rink
tsi teyontska'honhkwa,restaurant
tsi teyontskàhons,dining room
tsi yakoheyon'tayentahkwa,hospital
tsi yekhonnyàtha,kitchen
tsi yekhwahninons,grocery store
tsi yeksayentahkwa,cupboard
Tsi yenaktohares,Saturday
tsi yetskwa'ehstha,barn
tsi yohsonhtakàronte,window
tsi yohswen'karènton,hotel
tsi yonnonhwetstha,bedroom
tsi yontenhninontha,store
tsi yotahshetahkwen,bathroom
tsihskoko,robin
tsihstarare,grasshopper
tsihstekeri,owl
tsikeren'tanhnyaks,frog
tsikhnennàtaks,pike
tsiks,fly
tsiktsinonnawen,butterfly
tsinowen,mouse
tsitsho,fox
tsyatak,seven
tsyatak-niwahsen,seventy
tsyatak-yawenre,seventeen
tsyennìto,beaver
tsyerakewahtha,eraser
tsyòkawe,crow
Tsyothorha,December
Tsyothorkowa,January
tsyowatstakawe,seagull
tyohton,nine
tyohton-niwahsen,ninety
tyohton-yawenre,nineteen
tyohyòtsis,salt
tyonnhonhskwaron,cow
tyotahyàkton,banana
tyotsha'tayenthon,misty: it is ~
tyotskara'kowa,pepper
tyowihsonhtyon,hailing: it is ~
wahkwari'tahóntsi,black bear
wahkwari'takenra,polar bear
wahsi'kwìserehs,snowmobile
wahskohon,bridge
wahtha,sugar maple tree
wahtha ohshehs,maple syrup
wahyakeri,fruit juice
wahyakhahon,tomatoes
wate'nyentenhstahkwa,ruler
watenon'onhseronte,baked squash
watya'tarahkwa,envelope
wehsènrate,pink
wihson kahik,plum
Wishkatont,Friday
wisk,five
wisk-niwahsen,fifty
wisk-niwahsen-wisk,fifty-five
wisk-yawenre,fifteen
yakohonhtariks,bat
yakohsatens,horse
yaote,windy: it is ~
Yawentatokenhton,Sunday
Yawententa'onh,Monday
yayak,six
yayak-niwahsen,sixty
yayak-yawenre,sixteen
ye'nikhonhkwa,sewing machine
yehahserenhahstha,flashlight
yehahserotahkwa,candlestick
yehnekarahkwa,water pitcher
yehontohseràtha,salad dressing
yehwihstarakhwa,wallet
yehyatonhkwa,pen
yehyatonhserarahkwa,bookcase
yehyatonhstahkwa,desk
yekhonnya'tahkwa,stove
yekonhsohare'tahkwa,washcloth
yeksokewàtha,dish towel
yena'tsyarahkwa,frying pan
yenohrètha,soap
yenon'tarahkwa,milk pitcher
yenon'tararahkwa,soup bowl
yetsi'tsyarahkwa,flowerpot
yetsihkotahkwa,button
yetsikhe'tarahkwa,sugar bowl
yo'keren'onh,snowing: it is ~
yo'tarihen,hot: it is ~
yohkwennyarahkwa,closet
yohoronte,tea kettle
yohsherhatken,yeast
yohswen'karohare,shelf
yokennoren,raining: it is ~
yonen'tòren,white cedar tree
yonenhstase,fresh corn
yonenhstathen,dried corn
yononhsa'tariha'tahkwa,stove
yonontahere,hill
yonontakàronte,cave
yontatya'tarahkwa,camera
yontewennata'ahstha,telephone
yontkonhsokewahtha,hand towel
yontorihshentahkwa,couch
yontya'tokewàtha,towel
yorahkite,sunny: it is ~
yorahkwawerhon,shady: it is ~
yorihstahniron,steel
yorornhyòron,cloudy: it is ~
yothore,cold: it is ~
yoti'tsyatken,vinegar
yotitsheronnyàtha,teapot
yotsihkwatskàra,radish
yoweron,thundering: it is ~
yowisarhon,sleeting: it is ~
