Other,English
1 di austu,August 1
1 di giugnettu,July 1
1 di jinnaru,January 1
1 di maiu,May 1
1 di nuvèmmiru,November 1
1000,1000
11 di nuvèmmiru,November 11
11 di sittèmmiru,September 11
12 di frivaru,February 12
12 di uttùviru,October 12
14 di aprili,April 14
14 di frivaru,February 14
14 di giugnu,June 14
15 di austu,August 15
1530ini,1530s
17 di marzu,March 17
17 di sittèmmiru,September 17
1728,1728
1750ini,1750s
1760ini,1760s
1770ini,1770s
1780ini,1780s
1790ini,1790s
1820ini,1820s
1830ini,1830s
1840ini,1840s
1850ini,1850s
1860ini,1860s
1870ini,1870s
1880ini,1880s
1890ini,1890s
19 di jinnaru,January 19
19 di marzu,March 19
190,190
1900ini,1900s
1920ini,1920s
1930ini,1930s
1940ini,1940s
1950ini,1950s
1960ini,1960s
1970ini,1970s
1980ini,1980s
1990ini,1990s
2 di frivaru,February 2
2 di marzu,March 2
2 di nuvèmmiru,November 2
20 di jinnaru,January 20
21 di giugnu,June 21
22 di frivaru,February 22
23 di giugnu,June 23
24 di giugnu,June 24
24 di maiu,May 24
24 di uttùviru,October 24
25 di marzu,March 25
29 di frivaru,February 29
29 di giugnu,June 29
29 di sittèmmiru,September 29
3 di giugnu,June 3
300,300
31 di dicèmmiru,December 31
37,37
4 di giugnettu,July 4
400,400
41,41
5 di nuvèmmiru,November 5
54,54
6 di austu,August 6
6 di jinnaru,January 6
8 di dicèmmiru,December 8
A,A
AIDS,AIDS
ASEAN,Association of Southeast Asian Nations
Abballu,Dance
Abbillimentu,Clothing
Abbreu,Jew
Abraham Lincoln,Abraham Lincoln
Accetta,Axe
Accia,Celery
Accilirazzioni,Acceleration
Aceddu,Bird
Achilli,Achilles
Acitalena,Acetylene
Acitu,Vinegar
Acqua (chiuvuta),Rain
Acqua (vìppita),Water
Acròpuli,Acropolis
Adam Smith,Adam Smith
Addamu (primu omu),Adam
Adolf Hitler,Adolf Hitler
Adrianu (mpiraturi),Hadrian
Aducazzioni,Education
Affizzioni,Disease
Afganistàn,Afghanistan
Africa dû Nord,North Africa
Afrikaans,Afrikaans
Agatha Christie,Agatha Christie
Agghia,Garlic
Agghiànnara,Acorn
Aggittivi,Adjective
Aggrissioni,Aggression
Agnosticismu,Agnosticism
Agricultura,Agriculture
Aiti,Haiti
Al-Qaida,Al-Qaeda
Alabama,Alabama
Alan Turing,Alan Turing
Alaska,Alaska
Albanìa,Albania
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Albert Gore,Al Gore
Alcool,Alcohol
Aleppu,Aleppo
Alessandria d'Eggittu,Alexandria
Alexander Pushkin,Alexander Pushkin
Alexandre Dumas patri,Alexandre Dumas
Alfabbetu,Alphabet
Alfred Nobel,Alfred Nobel
Algeri,Algiers
Algirìa,Algeria
Alittrochìmica,Electrochemistry
Alittrònica,Electronics
Allah,Allah
Allavinamentu,Flood
Alluminiu,Aluminium
Alma Ata,Almaty
Alpi,Alps
Amburgu,Hamburg
Americiu,Americium
Amman,Amman
